video,source_path,codec_name,metadata_width,metadata_height,avg_fps,duration_s,metadata_frames,sampled_frames,packet_bits,packet_symbols,match_status,mean_pattern_correlation,min_pattern_correlation,mean_symbol_px,aggregate_symbols_scored,aggregate_symbol_errors,aggregate_symbol_match_rate,reverse_scan_frames,forward_scan_frames,mean_saturation_pct,mean_bright_pct,diagnostic_plot,sample_frame_dir,packet_source
7-14test7pixel.mp4,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\captures\3.2\7aVSevk4\7-14test7pixel.mp4,h264,1920,1080,29.83508801350964,5.697989,170,11,101010101010101011110000101001010011110001011010,48,packet_match_candidate,0.8477134108543396,0.7604731321334839,46.181819915771484,215,5,0.9767441860465116,10,1,11.541258811950684,46.05605697631836,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\plots\3.2\s32_pixel7a_packet_match_7_14_500_175000_widestripe_7-14test7pixel_diagnostic.png,,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\pru1_pwm_CFK_continuous_1000Hz\main.c
7-14test8pixel.mp4,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\captures\3.2\7aVSevk4\7-14test8pixel.mp4,h264,1920,1080,29.83077921429641,5.5647,166,11,101010101010101011110000101001010011110001011010,48,packet_match_candidate,0.8503612875938416,0.8052400946617126,46.272727966308594,213,1,0.9953051643192489,9,2,10.383127212524414,44.706546783447266,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\plots\3.2\s32_pixel7a_packet_match_7_14_500_175000_widestripe_7-14test8pixel_diagnostic.png,,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\pru1_pwm_CFK_continuous_1000Hz\main.c
