video,source_path,codec_name,metadata_width,metadata_height,avg_fps,duration_s,metadata_frames,sampled_frames,packet_bits,packet_symbols,match_status,mean_pattern_correlation,min_pattern_correlation,mean_symbol_px,aggregate_symbols_scored,aggregate_symbol_errors,aggregate_symbol_match_rate,reverse_scan_frames,forward_scan_frames,mean_saturation_pct,mean_bright_pct,diagnostic_plot,sample_frame_dir,packet_source
7-15pixeltest6.mp4,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\captures\3.2\7aVSevk4\7-15pixeltest6.mp4,h264,1920,1080,30.00898472596586,5.565,167,11,101010101010101011110000101001010011110001011010,48,packet_match_candidate,0.8297402858734131,0.7720909714698792,52.8636360168457,186,2,0.989247311827957,11,0,9.691889762878418,42.69807434082031,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\plots\3.2\s32_7_15_pixeltest6_packet_match_200kcycles_repeat_wide_7-15pixeltest6_diagnostic.png,,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\pru1_pwm_CFK_continuous_1000Hz\main.c
