video,source_path,codec_name,metadata_width,metadata_height,avg_fps,duration_s,metadata_frames,sampled_frames,packet_bits,packet_symbols,match_status,mean_pattern_correlation,min_pattern_correlation,mean_symbol_px,aggregate_symbols_scored,aggregate_symbol_errors,aggregate_symbol_match_rate,reverse_scan_frames,forward_scan_frames,mean_saturation_pct,mean_bright_pct,diagnostic_plot,sample_frame_dir,packet_source
7-10test1.mp4,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\captures\3.2\pixel 7a vids\7-10test1.mp4,h264,1920,1080,29.844642057732802,6.0312,180,12,101010101010101011110000101001010011110001011010,48,weak_match_review,0.47489169239997864,0.40751680731773376,29.91666603088379,375,107,0.7146666666666667,8,4,18.755664825439453,48.0968132019043,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\plots\3.2\s32_pixel7a_cfk_7-10_500sps_7-10test1_diagnostic.png,,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\pru1_pwm_CFK_continuous_1000Hz\main.c
7-10test2.mp4,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\captures\3.2\pixel 7a vids\7-10test2.mp4,h264,1920,1080,30.00906677879688,6.7646,203,14,101010101010101011110000101001010011110001011010,48,weak_match_review,0.4753422141075134,0.4053378403186798,30.14285659790039,433,133,0.6928406466512702,10,4,19.087482452392578,53.01884078979492,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\plots\3.2\s32_pixel7a_cfk_7-10_500sps_7-10test2_diagnostic.png,,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\pru1_pwm_CFK_continuous_1000Hz\main.c
