video,source_path,codec_name,metadata_width,metadata_height,avg_fps,duration_s,metadata_frames,sampled_frames,packet_bits,packet_symbols,match_status,mean_pattern_correlation,min_pattern_correlation,mean_symbol_px,aggregate_symbols_scored,aggregate_symbol_errors,aggregate_symbol_match_rate,reverse_scan_frames,forward_scan_frames,mean_saturation_pct,mean_bright_pct,diagnostic_plot,sample_frame_dir,packet_source
7-9test5.mp4,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\captures\3.2\pixel 7a vids\7-9test5.mp4,h264,1920,1080,29.880434955201,7.6973,230,15,101010101010101011110000101001010011110001011010,48,packet_match_candidate,0.8526294231414795,0.8225957751274109,26.5,525,6,0.9885714285714285,15,0,6.990763187408447,36.04987335205078,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\plots\3.2\s32_pixel7a_packet_match_7-9test5_diagnostic.png,,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\pru1_pwm_CFK_continuous_1000Hz\main.c
