bit_index,kind,message_index,expected_bit,decoded_bit,median_value,sample_count,correct,video
1541,preamble,35,1,0,0.9702799916267395,210,0,7-1T5.mp4
1551,preamble,35,1,0,0.9912526607513428,210,0,7-1T5.mp4
1561,payload,35,0,1,0.07878187298774719,210,0,7-1T5.mp4
1571,preamble,36,0,0,0.9362714290618896,210,1,7-1T5.mp4
1581,preamble,36,0,0,0.8967792987823486,210,1,7-1T5.mp4
1591,preamble,36,0,0,0.8929515480995178,210,1,7-1T5.mp4
1601,payload,36,0,0,0.963124692440033,210,1,7-1T5.mp4
1611,preamble,37,1,1,0.005048130638897419,210,1,7-1T5.mp4
1621,preamble,37,1,1,0.005048130638897419,210,1,7-1T5.mp4
1631,preamble,37,1,1,0.005048130638897419,210,1,7-1T5.mp4
1641,preamble,37,1,1,0.005048130638897419,210,1,7-1T5.mp4
1651,payload,37,1,1,0.002154089044779539,210,1,7-1T5.mp4
1661,preamble,38,0,0,0.9452431201934814,210,1,7-1T5.mp4
1671,preamble,38,0,0,0.9478338360786438,210,1,7-1T5.mp4
1681,preamble,38,0,0,0.9471986293792725,210,1,7-1T5.mp4
1691,payload,38,0,1,0.0008966235909610987,210,0,7-1T5.mp4
1701,preamble,39,1,1,0.0012855504173785448,210,1,7-1T5.mp4
1711,preamble,39,1,1,0.0012704289983958006,210,1,7-1T5.mp4
1721,preamble,39,1,1,0.0012704289983958006,210,1,7-1T5.mp4
1731,payload,39,1,1,0.001302399323321879,210,1,7-1T5.mp4
1741,preamble,40,0,0,0.9508005380630493,210,1,7-1T5.mp4
1751,preamble,40,0,0,0.9500848650932312,210,1,7-1T5.mp4
1761,preamble,40,0,0,0.9758637547492981,210,1,7-1T5.mp4
1771,preamble,40,0,0,0.9348835349082947,210,1,7-1T5.mp4
1781,payload,40,1,0,0.9561914801597595,210,0,7-1T5.mp4
1791,preamble,41,1,1,0.0009599737823009491,210,1,7-1T5.mp4
1800,preamble,41,0,1,0.0011000104714185,2,0,7-1T5.mp4
1801,preamble,41,1,1,0.0009741904214024544,208,1,7-1T5.mp4
1810,preamble,41,0,1,0.001183031126856804,4,0,7-1T5.mp4
1811,preamble,41,1,1,0.00044429145054891706,206,1,7-1T5.mp4
1820,payload,41,0,1,0.0008475171634927392,6,0,7-1T5.mp4
1821,payload,41,1,1,0.0004008531104773283,204,1,7-1T5.mp4
1830,preamble,42,1,0,0.9461421966552734,8,0,7-1T5.mp4
