video,source_path,codec_name,metadata_width,metadata_height,avg_fps,duration_s,metadata_frames,sampled_frames,packet_bits,packet_symbols,match_status,mean_pattern_correlation,min_pattern_correlation,mean_symbol_px,aggregate_symbols_scored,aggregate_symbol_errors,aggregate_symbol_match_rate,reverse_scan_frames,forward_scan_frames,mean_saturation_pct,mean_bright_pct,diagnostic_plot,sample_frame_dir,packet_source
7-10test37a.mp4,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\captures\3.2\7aVSevk4\7-10test37a.mp4,h264,1920,1080,30.00905746012893,6.697978,201,13,101010101010101011110000101001010011110001011010,48,not_recovered,0.42454102635383606,0.3693786859512329,24.230770111083984,506,149,0.7055335968379447,5,8,28.442501068115234,57.766807556152344,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\plots\3.2\s32_pixel7a_cfk_7-10_250k_7-10test37a_diagnostic.png,,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\pru1_pwm_CFK_continuous_1000Hz\main.c
7-10test47a.mp4,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\captures\3.2\7aVSevk4\7-10test47a.mp4,h264,1920,1080,30.00918736208224,7.764289,233,16,101010101010101011110000101001010011110001011010,48,not_recovered,0.38765817880630493,0.36712586879730225,24.5,614,202,0.6710097719869706,13,3,9.252535820007324,41.194602966308594,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\plots\3.2\s32_pixel7a_cfk_7-10_250k_7-10test47a_diagnostic.png,,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\pru1_pwm_CFK_continuous_1000Hz\main.c
