video,frame_index,time_s,roi_mean_luma,roi_mean_blue_excess,row_contrast,row_fft_peak_ratio,saturated_fraction
7-1T5.mp4,111,3.6988273224043713,111.17002868652344,93.28842163085938,0.020229491210568436,12.068992614746094,0.7323090277777777
7-1T5.mp4,112,3.732150091074681,117.61605834960938,76.55467987060547,0.02019294363510614,9.936844825744629,0.7198784722222222
7-1T5.mp4,113,3.7654728597449907,110.16697692871094,84.61895751953125,0.016306462167631923,13.264022827148438,0.7008854166666667
7-1T5.mp4,114,3.7987956284153004,111.61376953125,83.25869750976562,0.02463329164805066,11.31613826751709,0.7102951388888888
7-1T5.mp4,115,3.83211839708561,110.59870910644531,85.38526153564453,0.02819888064660736,10.861655235290527,0.7015104166666667
7-1T5.mp4,116,3.86544116575592,15.30860710144043,82.38011169433594,0.010329758443472533,7.24431848526001,0.3257465277777778
7-1T5.mp4,117,3.8987639344262295,16.15948486328125,85.25980377197266,0.009114691217770097,8.192509651184082,0.33491319444444445
7-1T5.mp4,118,3.932086703096539,16.017053604125977,85.13179779052734,0.012199157163477784,8.495527267456055,0.33576388888888886
7-1T5.mp4,119,3.9654094717668484,0.9780208468437195,1.917664885520935,0.3365365623896422,6.370447158813477,0.0
7-1T5.mp4,120,3.998732240437158,105.2345199584961,66.69820404052734,0.027866421947926136,10.030599594116211,0.6213715277777778
7-1T5.mp4,121,4.032055009107468,101.92571258544922,68.44120025634766,0.026035333194329255,11.355198860168457,0.6089236111111112
7-1T5.mp4,122,4.065377777777778,102.94935607910156,68.73015594482422,0.03249889243900243,12.128134727478027,0.6090277777777777
7-1T5.mp4,123,4.098700546448088,103.14234161376953,68.5816421508789,0.035507868507690506,10.296640396118164,0.5989236111111111
7-1T5.mp4,124,4.1320233151183965,25.229904174804688,102.52519226074219,0.010495194370868105,6.055957317352295,0.43802083333333336
7-1T5.mp4,125,4.165346083788706,25.622941970825195,102.18435668945312,0.010418488399993563,6.405691623687744,0.4389236111111111
7-1T5.mp4,126,4.198668852459016,25.72672462463379,100.92028045654297,0.0091564653125674,6.491724491119385,0.43128472222222225
7-1T5.mp4,127,4.231991621129326,25.482559204101562,100.35596466064453,0.01145651066309067,6.735766410827637,0.42487847222222225
7-1T5.mp4,128,4.265314389799635,121.85255432128906,148.6344757080078,0.009901628419100602,14.299631118774414,0.9900694444444444
7-1T5.mp4,129,4.298637158469945,92.94160461425781,49.6142692565918,0.05691328424580381,7.402583599090576,0.5201909722222222
7-1T5.mp4,130,4.331959927140255,93.86475372314453,50.52098846435547,0.07187433509562337,9.139206886291504,0.5282986111111111
7-1T5.mp4,131,4.365282695810564,94.18640899658203,51.54106903076172,0.07438998598637428,7.476263999938965,0.5319618055555555
7-1T5.mp4,132,4.398605464480874,89.03996276855469,45.76964569091797,0.082033415824739,7.621786594390869,0.4893402777777778
7-1T5.mp4,133,4.431928233151184,38.64373016357422,113.74012756347656,0.014272487191870832,6.940854549407959,0.5249305555555556
7-1T5.mp4,134,4.4652510018214935,36.301395416259766,116.82850646972656,0.01833626425878989,7.8198723793029785,0.5252951388888889
7-1T5.mp4,135,4.498573770491803,37.410953521728516,112.35704803466797,0.012784149428612087,6.851677894592285,0.5224305555555555
7-1T5.mp4,136,4.531896539162113,121.21055603027344,149.6538543701172,0.010320992208548239,11.057424545288086,0.9926909722222222
7-1T5.mp4,137,4.565219307832423,80.3067398071289,39.61350631713867,0.08975354843203791,9.282840728759766,0.4336284722222222
7-1T5.mp4,138,4.598542076502732,80.35594940185547,40.36697006225586,0.09219484666095654,7.610266208648682,0.4348958333333333
7-1T5.mp4,139,4.631864845173042,81.06954193115234,39.78912353515625,0.08009383421750409,7.125125408172607,0.44197916666666665
7-1T5.mp4,140,4.665187613843352,73.5107192993164,35.66102600097656,0.09590456309997704,9.166918754577637,0.39381944444444444
7-1T5.mp4,141,4.698510382513661,56.08001708984375,122.61186981201172,0.012760586392149888,9.961114883422852,0.6332465277777778
7-1T5.mp4,142,4.731833151183971,55.421817779541016,122.60380554199219,0.01283069762468228,5.90008544921875,0.6274305555555556
7-1T5.mp4,143,4.76515591985428,52.17405319213867,127.21757507324219,0.014813767791105109,5.56834602355957,0.6188020833333333
7-1T5.mp4,144,4.79847868852459,57.08564376831055,135.3531036376953,0.014004017182677743,5.809301853179932,0.6609722222222222
7-1T5.mp4,145,4.831801457194899,56.54636001586914,135.29075622558594,0.018356360595576104,5.552395820617676,0.6553298611111111
7-1T5.mp4,146,4.865124225865209,64.15006256103516,26.75390625,0.09420917813819056,7.346192359924316,0.32677083333333334
7-1T5.mp4,147,4.898446994535519,64.81006622314453,28.026735305786133,0.11249271409570602,9.549809455871582,0.33046875
7-1T5.mp4,148,4.931769763205828,58.54880142211914,23.64081573486328,0.11851117821051399,7.399277687072754,0.2951736111111111
7-1T5.mp4,149,4.965092531876138,72.33289337158203,131.04771423339844,0.012159218171461659,6.971776485443115,0.7248611111111111
7-1T5.mp4,150,4.998415300546448,71.35582733154297,131.8181915283203,0.012437190913623275,7.326113700866699,0.7217534722222222
7-1T5.mp4,151,5.0317380692167575,68.94847106933594,136.0359649658203,0.013219203706197032,7.319857597351074,0.7237326388888888
7-1T5.mp4,152,5.065060837887067,73.504150390625,140.45838928222656,0.01495656056313452,5.791558742523193,0.7496701388888889
7-1T5.mp4,153,5.098383606557377,74.5195083618164,137.14064025878906,0.016256679746324224,5.734035491943359,0.7468229166666667
7-1T5.mp4,154,5.131706375227687,49.83375930786133,19.7475528717041,0.09026417593454786,7.703669548034668,0.24479166666666666
7-1T5.mp4,155,5.165029143897996,48.89563751220703,20.372413635253906,0.18180599349166549,8.03067398071289,0.23546875
7-1T5.mp4,156,5.198351912568306,43.20114517211914,16.482257843017578,0.09551550908892482,10.753090858459473,0.20605902777777776
7-1T5.mp4,157,5.231674681238616,44.18233108520508,17.42981719970703,0.1732414697450466,7.410430431365967,0.21586805555555555
7-1T5.mp4,158,5.264997449908925,44.976741790771484,16.74001693725586,0.14675952319240157,7.126953125,0.21569444444444444
7-1T5.mp4,159,5.298320218579235,91.1828384399414,137.73997497558594,0.012689814422513256,7.0859174728393555,0.8151736111111111
7-1T5.mp4,160,5.331642987249545,91.51347351074219,145.28762817382812,0.07048955741778376,6.591494560241699,0.8252604166666667
7-1T5.mp4,161,5.3649657559198545,92.40740966796875,143.15025329589844,0.07963912612351681,5.712651252746582,0.8240798611111111
7-1T5.mp4,162,5.398288524590163,2.5405080318450928,13.00134563446045,0.03376018138328102,13.366402626037598,0.03899305555555556
7-1T5.mp4,163,5.431611293260473,31.8691349029541,26.31668472290039,0.2151666445907152,12.649214744567871,0.17881944444444445
7-1T5.mp4,164,5.464934061930783,29.24057960510254,29.170555114746094,0.20364537096063903,14.663389205932617,0.18098958333333334
7-1T5.mp4,165,5.498256830601092,29.718778610229492,29.274002075195312,0.21444380155890488,13.549858093261719,0.17862847222222222
7-1T5.mp4,166,5.531579599271402,30.207223892211914,27.997222900390625,0.20069839556728178,14.671756744384766,0.17984375
7-1T5.mp4,167,5.564902367941712,108.75408935546875,127.83448791503906,0.12146913742501471,14.182732582092285,0.83765625
7-1T5.mp4,168,5.5982251366120215,106.96820831298828,128.92630004882812,0.13516417983107368,13.091976165771484,0.8333506944444444
7-1T5.mp4,169,5.631547905282331,107.51673889160156,129.7310791015625,0.1418474842515307,17.923730850219727,0.8404513888888889
7-1T5.mp4,170,5.664870673952641,111.37124633789062,122.35199737548828,0.12757809730826764,17.8507080078125,0.8349305555555555
7-1T5.mp4,171,5.698193442622951,119.7358169555664,121.6633529663086,0.01712737210431685,14.414647102355957,0.8757118055555555
7-1T5.mp4,172,5.73151621129326,12.188925743103027,46.73412322998047,0.19360909169075272,17.17255210876465,0.18390625
7-1T5.mp4,173,5.76483897996357,13.045220375061035,45.76186752319336,0.23204977521708436,10.880013465881348,0.1802951388888889
7-1T5.mp4,174,5.79816174863388,13.854021072387695,44.890625,0.19319962168655905,10.946951866149902,0.18164930555555556
7-1T5.mp4,175,5.831484517304189,2.321481227874756,1.4943228960037231,0.48344621988895,4.5875396728515625,0.0036631944444444446
7-1T5.mp4,176,5.864807285974499,111.446044921875,105.53987884521484,0.014980800475453243,8.177489280700684,0.7831597222222222
7-1T5.mp4,177,5.898130054644809,112.94120788574219,103.21389770507812,0.016806178301795482,8.450241088867188,0.7880555555555555
7-1T5.mp4,178,5.9314528233151185,114.3429946899414,102.7660903930664,0.017043217276694642,14.852474212646484,0.7886458333333334
7-1T5.mp4,179,5.964775591985428,113.4019775390625,98.39724731445312,0.016570645442935367,10.00512981414795,0.7716145833333333
7-1T5.mp4,180,5.998098360655737,13.725271224975586,68.88590240478516,0.00873640807703913,9.859482765197754,0.27847222222222223
7-1T5.mp4,181,6.031421129326047,11.548081398010254,70.1110610961914,0.014250793496063086,9.627870559692383,0.2723611111111111
7-1T5.mp4,182,6.064743897996356,11.356837272644043,69.13836669921875,0.013026297294569843,7.815737247467041,0.2677951388888889
7-1T5.mp4,183,6.098066666666666,14.600817680358887,76.59042358398438,0.012296013869194515,10.308012008666992,0.29661458333333335
7-1T5.mp4,184,6.131389435336976,125.3594741821289,143.03897094726562,0.009773762106021924,14.689558029174805,0.9685069444444444
7-1T5.mp4,185,6.1647122040072855,110.80443572998047,75.9823989868164,0.018691334049517276,9.040518760681152,0.6795486111111111
7-1T5.mp4,186,6.198034972677595,110.81446075439453,76.27324676513672,0.01854782069387761,8.106175422668457,0.6829513888888888
7-1T5.mp4,187,6.231357741347905,109.18225860595703,71.40705108642578,0.0330727401333267,11.131818771362305,0.6614236111111111
7-1T5.mp4,188,6.264680510018215,107.87808227539062,71.53357696533203,0.027363726173253233,9.789278984069824,0.6492013888888889
7-1T5.mp4,189,6.298003278688524,20.904449462890625,85.06456756591797,0.00861475057756897,8.533312797546387,0.36609375
7-1T5.mp4,190,6.331326047358834,20.466018676757812,83.85933685302734,0.01034518162282052,9.211714744567871,0.35942708333333334
7-1T5.mp4,191,6.364648816029144,22.513507843017578,93.8179702758789,0.008370142312794024,8.705202102661133,0.39861111111111114
7-1T5.mp4,192,6.397971584699453,121.9390640258789,149.09454345703125,0.009951980356838922,14.061797142028809,0.99265625
7-1T5.mp4,193,6.431294353369763,102.529052734375,62.095123291015625,0.03888492154028487,9.239410400390625,0.5969270833333333
7-1T5.mp4,194,6.464617122040073,102.84394073486328,62.33615493774414,0.036829485275660157,7.985559940338135,0.6035763888888889
7-1T5.mp4,195,6.4979398907103825,98.33219909667969,55.389312744140625,0.059397664906134066,9.023983001708984,0.56234375
7-1T5.mp4,196,6.531262659380692,97.56161499023438,54.247188568115234,0.06973349497842843,11.58543872833252,0.5538020833333334
7-1T5.mp4,197,6.564585428051002,32.7164192199707,101.54448699951172,0.012280653236777725,9.1889066696167,0.46914930555555556
7-1T5.mp4,198,6.597908196721312,32.2398567199707,99.8339614868164,0.014829741823263378,6.042773723602295,0.46348958333333334
7-1T5.mp4,199,6.63123096539162,35.88196563720703,106.09446716308594,0.015246571172807696,10.891254425048828,0.4938194444444444
7-1T5.mp4,200,6.66455373406193,35.98134231567383,103.53136444091797,0.015847529867420024,7.8362650871276855,0.47692708333333333
7-1T5.mp4,201,6.69787650273224,35.21709060668945,103.99283599853516,0.019579217231466526,7.437842845916748,0.47565972222222225
7-1T5.mp4,202,6.7311992714025495,91.56482696533203,47.14445495605469,0.07305277044720543,7.57706880569458,0.5043923611111111
7-1T5.mp4,203,6.764522040072859,85.9051742553711,41.5255126953125,0.08338361464389829,7.673280715942383,0.4659375
7-1T5.mp4,204,6.797844808743169,86.06490325927734,41.11370849609375,0.08304302914603062,7.545931816101074,0.46434027777777775
7-1T5.mp4,205,6.831167577413479,46.26697540283203,112.04889678955078,0.013050460070380033,7.407719135284424,0.5598611111111111
7-1T5.mp4,206,6.864490346083788,45.183712005615234,112.92355346679688,0.014345003653444245,6.941803455352783,0.55828125
7-1T5.mp4,207,6.897813114754098,51.97595977783203,117.66153717041016,0.013837937935257335,5.852928638458252,0.6008159722222223
7-1T5.mp4,208,6.931135883424408,51.513004302978516,117.05695343017578,0.01635723183118111,7.609230995178223,0.5955208333333334
7-1T5.mp4,209,6.964458652094717,50.041717529296875,118.56044006347656,0.014233175032641546,9.446548461914062,0.5852604166666666
7-1T5.mp4,210,6.997781420765027,76.01591491699219,36.7017707824707,0.09638244688861661,7.374775409698486,0.40661458333333333
7-1T5.mp4,211,7.031104189435337,70.28392028808594,30.2166748046875,0.0985961829174906,7.594346046447754,0.36376736111111113
7-1T5.mp4,212,7.0644269581056465,70.49323272705078,30.307361602783203,0.10113869560395458,7.143702030181885,0.3655555555555556
7-1T5.mp4,213,7.097749726775956,70.89530181884766,29.78413200378418,0.09362388704557519,6.899832725524902,0.3664409722222222
7-1T5.mp4,214,7.131072495446266,70.5258560180664,30.352787017822266,0.10301358720173667,7.1357316970825195,0.3647048611111111
7-1T5.mp4,215,7.164395264116576,68.42118072509766,131.38140869140625,0.022232619860274583,5.217970371246338,0.7071875
7-1T5.mp4,216,7.197718032786885,69.8071517944336,126.58687591552734,0.013748968163114453,8.980451583862305,0.6995486111111111
7-1T5.mp4,217,7.231040801457195,68.9488754272461,125.99596405029297,0.013749754103119526,6.316879749298096,0.6930208333333333
7-1T5.mp4,218,7.264363570127504,0.47853589057922363,-0.05190972238779068,0.3706467747998111,8.707271575927734,0.0
7-1T5.mp4,219,7.2976863387978135,50.05482482910156,18.368593215942383,0.0824228281139909,7.956659317016602,0.24456597222222223
7-1T5.mp4,220,7.331009107468123,51.23279571533203,20.40885353088379,0.17615614753682865,6.794244766235352,0.25288194444444445
7-1T5.mp4,221,7.364331876138433,51.8992805480957,19.874469757080078,0.14020762338341394,6.196920871734619,0.25927083333333334
7-1T5.mp4,222,7.397654644808743,50.8484001159668,19.595693588256836,0.10752725968059422,7.3192596435546875,0.24960069444444444
7-1T5.mp4,223,7.430977413479052,76.9958267211914,153.62173461914062,0.018540866085475248,6.147373199462891,0.7993055555555556
7-1T5.mp4,224,7.464300182149362,78.83452606201172,148.4708709716797,0.011773221691114328,7.741128921508789,0.7994965277777778
7-1T5.mp4,225,7.497622950819672,81.48387145996094,142.11830139160156,0.013144671245905156,7.545093536376953,0.7935069444444445
7-1T5.mp4,226,7.530945719489981,87.3666763305664,139.431884765625,0.010809988587104573,6.3079304695129395,0.8122916666666666
7-1T5.mp4,227,7.564268488160291,120.17840576171875,151.43649291992188,0.01344726094842931,3.1701488494873047,0.98109375
7-1T5.mp4,228,7.597591256830601,36.524818420410156,21.873741149902344,0.5087296617587361,14.965523719787598,0.1871875
7-1T5.mp4,229,7.6309140255009105,37.684329986572266,17.890155792236328,0.6001782175470649,12.807281494140625,0.18046875
7-1T5.mp4,230,7.66423679417122,33.60491180419922,25.09095573425293,0.36741348452725203,11.353608131408691,0.18131944444444445
7-1T5.mp4,231,7.69755956284153,27.703086853027344,8.193306922912598,0.09201200673021093,7.656458854675293,0.12098958333333333
7-1T5.mp4,232,7.73088233151184,104.19205474853516,127.4358139038086,0.1377993643243365,15.220880508422852,0.8168402777777778
7-1T5.mp4,233,7.764205100182149,106.04878997802734,126.1479721069336,0.13732461780374178,24.676990509033203,0.8301388888888889
7-1T5.mp4,234,7.797527868852459,111.75373077392578,122.16218566894531,0.11888621292967042,13.83489990234375,0.8412326388888889
7-1T5.mp4,235,7.830850637522769,121.08308410644531,124.82168579101562,0.018130158663488768,9.828200340270996,0.8950868055555555
7-1T5.mp4,236,7.864173406193078,19.80389976501465,36.657203674316406,0.18552304077506546,13.968091011047363,0.17342013888888888
7-1T5.mp4,237,7.897496174863387,20.69841194152832,36.21880340576172,0.23264790334376959,9.71359920501709,0.17489583333333333
7-1T5.mp4,238,7.930818943533697,16.665706634521484,43.51795196533203,0.16922086969611758,14.875472068786621,0.18223958333333334
7-1T5.mp4,239,7.964141712204007,15.100378036499023,42.8384895324707,0.182828200476281,11.591105461120605,0.16996527777777778
7-1T5.mp4,240,7.997464480874316,124.58261108398438,144.74066162109375,0.010712559028361494,8.150403022766113,0.9860416666666667
7-1T5.mp4,241,8.030787249544627,120.62306213378906,104.81752014160156,0.018488800102370345,19.862295150756836,0.8288888888888889
7-1T5.mp4,242,8.064110018214937,121.64222717285156,96.91740417480469,0.015185122390655267,10.727166175842285,0.8094791666666666
7-1T5.mp4,243,8.097432786885246,120.00489044189453,95.59794616699219,0.01484886943848724,12.60987663269043,0.7952951388888889
7-1T5.mp4,244,8.130755555555556,120.51007080078125,94.46501159667969,0.014070900287774146,12.42018985748291,0.79609375
7-1T5.mp4,245,8.164078324225866,11.25817584991455,55.86935043334961,0.013034464662385132,8.518892288208008,0.21666666666666667
7-1T5.mp4,246,8.197401092896175,13.169257164001465,62.222171783447266,0.009580960989328315,8.728795051574707,0.25621527777777775
7-1T5.mp4,247,8.230723861566483,13.433981895446777,63.3577766418457,0.015929503747738435,10.724038124084473,0.2559375
7-1T5.mp4,248,8.264046630236793,130.5414276123047,134.59030151367188,0.010808323168409885,12.146145820617676,0.9663194444444444
