bit_index,kind,message_index,expected_bit,decoded_bit,median_value,sample_count,correct,video
2,guard_or_pad,-1,0,1,0.004067509435117245,134,0,7-1T5.mp4
3,guard_or_pad,-1,0,0,0.016252143308520317,76,1,7-1T5.mp4
12,guard_or_pad,-1,0,0,1.021038293838501,134,1,7-1T5.mp4
13,guard_or_pad,-1,0,0,1.1150240898132324,76,1,7-1T5.mp4
22,preamble,0,1,0,0.9643740653991699,134,0,7-1T5.mp4
23,preamble,0,0,0,1.0117192268371582,76,1,7-1T5.mp4
32,preamble,0,1,0,1.0105249881744385,135,0,7-1T5.mp4
33,preamble,0,0,0,1.061803936958313,75,1,7-1T5.mp4
42,preamble,0,1,0,0.9700318574905396,135,0,7-1T5.mp4
43,preamble,0,0,0,1.0117814540863037,75,1,7-1T5.mp4
52,payload,0,1,0,0.9401584267616272,135,0,7-1T5.mp4
53,payload,0,0,0,0.9846382737159729,75,1,7-1T5.mp4
62,payload,0,0,1,0.0011489174794405699,136,0,7-1T5.mp4
63,preamble,1,1,1,0.0034670052118599415,74,1,7-1T5.mp4
72,preamble,1,0,1,0.0012249532155692577,136,0,7-1T5.mp4
73,preamble,1,1,1,0.0034670052118599415,74,1,7-1T5.mp4
82,preamble,1,0,1,0.0011525232112035155,136,0,7-1T5.mp4
83,preamble,1,1,1,0.0034670052118599415,74,1,7-1T5.mp4
92,preamble,1,0,1,0.000682480342220515,137,0,7-1T5.mp4
93,preamble,1,1,1,0.003474015509709716,73,1,7-1T5.mp4
102,payload,1,0,1,0.0013450951082631946,137,0,7-1T5.mp4
103,payload,1,1,1,0.0033165179193019867,73,1,7-1T5.mp4
112,preamble,2,1,0,0.9021552801132202,137,0,7-1T5.mp4
113,preamble,2,0,0,0.9875213503837585,73,1,7-1T5.mp4
122,preamble,2,1,0,0.9025591611862183,138,0,7-1T5.mp4
123,preamble,2,0,0,0.9874085187911987,72,1,7-1T5.mp4
132,preamble,2,1,0,0.9675801992416382,138,0,7-1T5.mp4
133,preamble,2,0,1,0.003567216917872429,72,0,7-1T5.mp4
142,payload,2,0,0,0.9675801992416382,138,1,7-1T5.mp4
143,payload,2,0,1,0.003567216917872429,72,0,7-1T5.mp4
