video,frame_name,time_s,pattern_correlation,symbol_px,phase_symbols,scan_direction,symbols_scored,symbol_errors,symbol_match_rate,saturation_pct,bright_pct,packet_positions,expected_bits,recovered_bits
7-14test9pixel.mp4,frame_0001.png,0.0,0.8313154578208923,53.5,4.0,reverse,16,1,0.9375,18.42792207792208,52.035858585858584,05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20,0101010101011110,0101010101011100
7-14test9pixel.mp4,frame_0002.png,0.5,0.8445247411727905,52.0,23.5,reverse,17,0,1.0,11.18867164616286,40.418192247607884,24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40,10100101001111000,10100101001111000
7-14test9pixel.mp4,frame_0003.png,1.0,0.9195769429206848,53.0,43.5,reverse,17,0,1.0,9.49131272558142,45.14912976815965,44 45 46 47 00 01 02 03 04 05 06 07 08 09 10 11 12,10101010101010101,10101010101010101
7-14test9pixel.mp4,frame_0004.png,1.5,0.7593243718147278,54.0,15.5,reverse,17,0,1.0,11.74426254997459,40.59808264577032,16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32,11110000101001010,11110000101001010
7-14test9pixel.mp4,frame_0005.png,2.0,0.8618472814559937,52.5,35.0,reverse,17,0,1.0,10.548574041122974,46.51097271648873,36 37 38 39 40 41 42 43 44 45 46 47 00 01 02 03 04,11000101101010101,11000101101010101
7-14test9pixel.mp4,frame_0006.png,2.5,0.819848358631134,53.5,7.0,reverse,16,0,1.0,12.902931813514067,44.7170235161224,08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23,1010101011110000,1010101011110000
7-14test9pixel.mp4,frame_0007.png,3.0,0.8306175470352173,52.0,26.5,reverse,17,0,1.0,11.738791716928025,44.43933453960595,27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43,00101001111000101,00101001111000101
7-14test9pixel.mp4,frame_0008.png,3.5,0.9160689115524292,53.0,44.5,reverse,17,0,1.0,12.704921199011125,42.307310980634526,45 46 47 00 01 02 03 04 05 06 07 08 09 10 11 12 13,01010101010101010,01010101010101010
7-14test9pixel.mp4,frame_0009.png,4.0,0.7734791040420532,54.0,18.5,reverse,17,0,1.0,8.36384495215778,38.30068590119117,19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35,10000101001010011,10000101001010011
7-14test9pixel.mp4,frame_0010.png,4.5,0.8670929074287415,52.5,38.0,reverse,17,0,1.0,16.7785781817441,47.11382981853961,39 40 41 42 43 44 45 46 47 00 01 02 03 04 05 06 07,00101101010101010,00101101010101010
7-14test9pixel.mp4,frame_0011.png,5.0,0.8234539031982422,53.5,10.0,reverse,16,0,1.0,12.023659903844235,44.3005432867184,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26,0101011110000101,0101011110000101
7-14test10pixel.mp4,frame_0001.png,0.0,0.7872359156608582,53.5,27.0,reverse,16,0,1.0,9.861912867574501,35.31977748174462,28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43,0101001111000101,0101001111000101
7-14test10pixel.mp4,frame_0002.png,0.5,0.8629473447799683,52.0,44.5,reverse,17,0,1.0,11.625477379553468,36.264566196631414,45 46 47 00 01 02 03 04 05 06 07 08 09 10 11 12 13,01010101010101010,01010101010101010
7-14test10pixel.mp4,frame_0003.png,1.0,0.7926104068756104,53.0,18.5,reverse,17,1,0.9411764705882353,10.686145284124194,36.79951425502831,19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35,10000101001010011,10100101001010011
7-14test10pixel.mp4,frame_0004.png,1.5,0.8220195174217224,54.0,38.5,reverse,17,0,1.0,12.898806409441487,47.2841887086708,39 40 41 42 43 44 45 46 47 00 01 02 03 04 05 06 07,00101101010101010,00101101010101010
7-14test10pixel.mp4,frame_0005.png,2.0,0.845326840877533,52.5,10.0,reverse,17,0,1.0,9.05425831352262,43.284573993417844,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27,01010111100001010,01010111100001010
7-14test10pixel.mp4,frame_0006.png,2.5,0.8142072558403015,53.5,30.0,reverse,16,0,1.0,13.051096630642084,45.30687115914389,31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46,1001111000101101,1001111000101101
7-14test10pixel.mp4,frame_0007.png,3.0,0.8351860046386719,52.0,41.0,forward,17,0,1.0,14.56319655521783,51.197821681864234,42 43 44 45 46 47 00 01 02 03 04 05 06 07 08 09 10,01101010101010101,01101010101010101
7-14test10pixel.mp4,frame_0008.png,3.5,0.8376294374465942,53.0,21.5,reverse,17,0,1.0,13.927527582671503,47.402102557039896,22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38,00101001010011110,00101001010011110
7-14test10pixel.mp4,frame_0009.png,4.0,0.863014817237854,53.5,41.5,reverse,17,0,1.0,11.46730089415679,48.02336764400083,42 43 44 45 46 47 00 01 02 03 04 05 06 07 08 09 10,01101010101010101,01101010101010101
7-14test10pixel.mp4,frame_0010.png,4.5,0.8095928430557251,52.5,13.0,reverse,17,0,1.0,6.702419448066436,41.28361268422919,14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30,10111100001010010,10111100001010010
7-14test10pixel.mp4,frame_0011.png,5.0,0.7910993695259094,53.0,33.0,reverse,17,1,0.9411764705882353,25.81358803468337,40.02818302387268,34 35 36 37 38 39 40 41 42 43 44 45 46 47 00 01 02,11110001011010101,11010001011010101
