video,frame_index,time_s,roi_mean_luma,roi_mean_blue_excess,row_contrast,row_fft_peak_ratio,saturated_fraction
7-15pixeltest1.mp4,0,0.0,72.28854370117188,36.07024383544922,0.4911168755165009,16.180809020996094,0.19604166666666667
7-15pixeltest1.mp4,1,0.03332348008385744,72.28854370117188,36.07024383544922,0.4911168755165009,16.180809020996094,0.19604166666666667
7-15pixeltest1.mp4,2,0.06664696016771487,72.28854370117188,36.07024383544922,0.4911168755165009,16.180809020996094,0.19604166666666667
7-15pixeltest1.mp4,3,0.09997044025157233,83.58104705810547,46.655303955078125,0.45698901468556763,20.023094177246094,0.1800173611111111
7-15pixeltest1.mp4,4,0.13329392033542975,67.24632263183594,38.676025390625,0.5612927279181797,22.54151725769043,0.12878472222222223
7-15pixeltest1.mp4,5,0.16661740041928721,44.18378829956055,38.77119827270508,0.050743131287753214,12.083783149719238,0.24317708333333332
7-15pixeltest1.mp4,6,0.19994088050314465,63.89216995239258,85.61105346679688,0.4261424305679643,15.258668899536133,0.2310763888888889
7-15pixeltest1.mp4,7,0.2332643605870021,69.64354705810547,32.188323974609375,0.45791799567132513,15.833318710327148,0.11965277777777777
7-15pixeltest1.mp4,8,0.2665878406708595,43.57219314575195,52.608062744140625,0.40059699684868083,18.66749382019043,0.11814236111111111
7-15pixeltest1.mp4,9,0.29991132075471694,47.512882232666016,64.61631774902344,0.4289248913362988,15.510339736938477,0.22921875
7-15pixeltest1.mp4,10,0.33323480083857443,64.46664428710938,64.20221710205078,0.3970067487988805,15.61691951751709,0.2248263888888889
7-15pixeltest1.mp4,11,0.36655828092243187,117.57266235351562,93.09072875976562,0.056047649399410066,25.048404693603516,0.35006944444444443
7-15pixeltest1.mp4,12,0.3998817610062893,70.33575439453125,63.50862121582031,0.4663586897240102,11.69012451171875,0.18973958333333332
7-15pixeltest1.mp4,13,0.43320524109014674,55.20330047607422,52.32832336425781,0.47618422017164,19.92293930053711,0.11447916666666667
7-15pixeltest1.mp4,14,0.4665287211740042,53.78109359741211,25.640485763549805,0.11184696769160425,8.111641883850098,0.19899305555555555
7-15pixeltest1.mp4,15,0.4998522012578616,64.2574691772461,78.45458984375,0.4321112946811532,13.550629615783691,0.2118576388888889
7-15pixeltest1.mp4,16,0.533175681341719,60.5758056640625,86.58863067626953,0.3718134284480069,18.423931121826172,0.3550520833333333
7-15pixeltest1.mp4,17,0.5664991614255764,49.44580841064453,33.43574523925781,0.44780364430399444,14.623042106628418,0.07029513888888889
7-15pixeltest1.mp4,18,0.5998226415094339,54.255794525146484,63.340579986572266,0.40274210569633206,18.947885513305664,0.24439236111111112
7-15pixeltest1.mp4,19,0.6331461215932914,70.4467544555664,56.346439361572266,0.4028650732874517,13.15880298614502,0.203125
7-15pixeltest1.mp4,20,0.6664696016771489,117.09313201904297,110.68556213378906,0.08430514632953115,11.442888259887695,0.4179513888888889
7-15pixeltest1.mp4,21,0.6997930817610063,63.66497039794922,68.64117431640625,0.4498918199413767,15.683455467224121,0.17522569444444444
7-15pixeltest1.mp4,22,0.7331165618448637,47.130531311035156,65.41626739501953,0.42045724857660505,18.5340576171875,0.15453125
7-15pixeltest1.mp4,23,0.7664400419287212,56.686283111572266,30.800981521606445,0.05457427467621008,12.721059799194336,0.2168923611111111
7-15pixeltest1.mp4,24,0.7997635220125786,68.64817810058594,41.270320892333984,0.47283946363783397,16.25059700012207,0.1153125
7-15pixeltest1.mp4,25,0.833087002096436,78.3359375,33.885643005371094,0.4157185073798461,13.659500122070312,0.14940972222222224
7-15pixeltest1.mp4,26,0.8664104821802935,50.163597106933594,40.598514556884766,0.4684202055733022,19.063457489013672,0.11175347222222222
7-15pixeltest1.mp4,27,0.8997339622641509,63.999874114990234,38.122501373291016,0.36700704327391925,20.516738891601562,0.14119791666666667
7-15pixeltest1.mp4,28,0.9330574423480084,78.36802673339844,43.76298522949219,0.49189564004308034,11.52546215057373,0.17722222222222223
7-15pixeltest1.mp4,29,0.9663809224318658,123.03601837158203,103.0656967163086,0.16215626400465355,7.532264709472656,0.37515625
7-15pixeltest1.mp4,30,0.9997044025157232,64.39189147949219,55.22222137451172,0.4494292351042857,16.3904972076416,0.14711805555555554
7-15pixeltest1.mp4,31,1.0330278825995807,51.64438247680664,32.66236114501953,0.5443148155080321,21.854877471923828,0.06822916666666666
7-15pixeltest1.mp4,32,1.066351362683438,60.265541076660156,34.13824462890625,0.08076887740521059,12.845684051513672,0.23855902777777777
7-15pixeltest1.mp4,33,1.0996748427672955,62.528160095214844,54.84114456176758,0.48318424103486496,15.197961807250977,0.13128472222222223
7-15pixeltest1.mp4,34,1.1329983228511529,76.98880767822266,60.39762878417969,0.44322087832563806,14.072884559631348,0.22265625
7-15pixeltest1.mp4,35,1.1663218029350104,51.531368255615234,41.08893966674805,0.4248951183530907,15.449240684509277,0.12300347222222222
7-15pixeltest1.mp4,36,1.1996452830188677,60.92165756225586,61.416961669921875,0.38953174347655395,19.66245460510254,0.21375
7-15pixeltest1.mp4,37,1.2329687631027253,77.39384460449219,57.00223159790039,0.3660367527237091,22.722625732421875,0.1765625
7-15pixeltest1.mp4,38,1.2662922431865828,130.17449951171875,75.60523223876953,0.13902097179612338,14.352028846740723,0.29008680555555555
7-15pixeltest1.mp4,39,1.2996157232704402,53.5075798034668,80.75498962402344,0.471263868682411,18.183481216430664,0.27144097222222224
7-15pixeltest1.mp4,40,1.3329392033542977,47.12828063964844,33.360816955566406,0.5359870947849615,18.896987915039062,0.05744791666666667
7-15pixeltest1.mp4,41,1.366262683438155,56.8504638671875,57.914737701416016,0.05418660197378288,13.199714660644531,0.3496875
7-15pixeltest1.mp4,42,1.3995861635220126,60.35978317260742,42.71299362182617,0.410481444202835,19.792312622070312,0.09940972222222222
7-15pixeltest1.mp4,43,1.43290964360587,68.05652618408203,101.20270538330078,0.4181215798774974,14.824764251708984,0.43331597222222223
7-15pixeltest1.mp4,44,1.4662331236897275,52.747406005859375,52.44103240966797,0.37420105048451574,14.935811996459961,0.17732638888888888
7-15pixeltest1.mp4,45,1.4995566037735848,70.1656265258789,44.11368942260742,0.4000694482679227,13.848811149597168,0.1504861111111111
7-15pixeltest1.mp4,46,1.5328800838574423,81.52588653564453,48.969390869140625,0.41865403013252417,15.46054458618164,0.1438888888888889
