bit_index,kind,message_index,expected_bit,decoded_bit,median_value,sample_count,correct,video
463,preamble,10,0,1,1.0436574220657349,1,0,7-1T1 .mp4
464,preamble,10,1,1,1.010504961013794,239,1,7-1T1 .mp4
473,preamble,10,0,0,0.003213427262380719,2,1,7-1T1 .mp4
474,preamble,10,1,1,0.7245769500732422,238,1,7-1T1 .mp4
483,payload,10,0,0,0.003213427262380719,2,1,7-1T1 .mp4
484,payload,10,1,1,0.877701461315155,238,1,7-1T1 .mp4
493,preamble,11,1,0,0.0032007868867367506,3,0,7-1T1 .mp4
494,preamble,11,0,1,0.9663780331611633,237,0,7-1T1 .mp4
503,preamble,11,1,0,0.0032007868867367506,3,0,7-1T1 .mp4
504,preamble,11,0,1,0.9876521825790405,237,0,7-1T1 .mp4
513,preamble,11,1,1,1.0885378122329712,4,1,7-1T1 .mp4
514,preamble,11,0,0,6.384971493389457e-05,236,1,7-1T1 .mp4
523,preamble,11,1,1,1.1059751510620117,4,1,7-1T1 .mp4
524,preamble,11,0,0,0.00010570739686954767,236,1,7-1T1 .mp4
533,payload,11,1,1,0.6592284440994263,5,1,7-1T1 .mp4
534,payload,11,1,0,0.00032449435093440115,235,0,7-1T1 .mp4
543,preamble,12,0,0,-0.0035706704948097467,6,1,7-1T1 .mp4
544,preamble,12,1,0,0.0003749991301447153,234,0,7-1T1 .mp4
553,preamble,12,0,0,-0.004074729513376951,6,1,7-1T1 .mp4
554,preamble,12,1,0,0.002449621679261327,234,0,7-1T1 .mp4
563,preamble,12,0,1,1.1925114393234253,7,0,7-1T1 .mp4
564,preamble,12,1,1,1.0066540241241455,233,1,7-1T1 .mp4
573,payload,12,0,1,1.234775424003601,7,0,7-1T1 .mp4
574,payload,12,1,0,0.049192264676094055,233,0,7-1T1 .mp4
583,preamble,13,1,1,1.2693617343902588,8,1,7-1T1 .mp4
584,preamble,13,0,0,-0.0013265449088066816,232,1,7-1T1 .mp4
593,preamble,13,1,0,0.005565880797803402,8,0,7-1T1 .mp4
594,preamble,13,0,0,0.0003000673605129123,232,1,7-1T1 .mp4
603,preamble,13,1,0,0.005565280560404062,9,0,7-1T1 .mp4
604,preamble,13,0,1,0.9087881445884705,231,0,7-1T1 .mp4
613,payload,13,1,0,0.004113379400223494,9,0,7-1T1 .mp4
614,payload,13,1,1,0.9279354810714722,231,1,7-1T1 .mp4
623,preamble,14,0,0,-0.0037250365130603313,10,1,7-1T1 .mp4
624,preamble,14,1,1,1.0011173486709595,230,1,7-1T1 .mp4
633,preamble,14,0,1,1.1136200428009033,10,0,7-1T1 .mp4
634,preamble,14,1,1,1.0064353942871094,230,1,7-1T1 .mp4
643,preamble,14,0,0,0.004117595963180065,11,1,7-1T1 .mp4
644,preamble,14,1,0,0.004216967150568962,229,0,7-1T1 .mp4
653,preamble,14,0,0,0.004921813495457172,11,1,7-1T1 .mp4
654,payload,14,1,0,0.004586248658597469,229,0,7-1T1 .mp4
663,payload,14,1,0,0.003811934031546116,12,0,7-1T1 .mp4
664,payload,14,0,0,0.3285466432571411,228,1,7-1T1 .mp4
9,guard_or_pad,-1,0,1,0.9760287404060364,221,0,7-1T2.mp4
10,guard_or_pad,-1,0,1,0.9787009358406067,19,0,7-1T2.mp4
19,guard_or_pad,-1,0,0,0.0013418009039014578,201,1,7-1T2.mp4
20,preamble,0,1,0,0.0009755379869602621,39,0,7-1T2.mp4
29,preamble,0,0,0,0.001310271443799138,182,1,7-1T2.mp4
30,preamble,0,1,0,0.0009506734786555171,58,0,7-1T2.mp4
39,preamble,0,0,0,0.0009820089908316731,162,1,7-1T2.mp4
40,preamble,0,1,0,0.0010345525806769729,78,0,7-1T2.mp4
49,preamble,0,0,0,0.000608763366471976,143,1,7-1T2.mp4
50,preamble,0,1,0,0.001364847761578858,97,0,7-1T2.mp4
59,payload,0,0,0,0.0006432976806536317,123,1,7-1T2.mp4
60,payload,0,1,1,0.8386961221694946,117,1,7-1T2.mp4
69,preamble,1,1,1,0.987449586391449,103,1,7-1T2.mp4
70,preamble,1,0,0,0.07891089469194412,137,1,7-1T2.mp4
79,preamble,1,1,1,0.9945214986801147,84,1,7-1T2.mp4
80,preamble,1,0,0,0.0033781551755964756,156,1,7-1T2.mp4
89,preamble,1,1,1,1.0005223751068115,64,1,7-1T2.mp4
90,preamble,1,0,0,0.002929918235167861,176,1,7-1T2.mp4
99,payload,1,0,1,1.0006381273269653,44,0,7-1T2.mp4
100,payload,1,0,0,0.0033667702227830887,196,1,7-1T2.mp4
109,preamble,2,0,1,0.9934989213943481,25,0,7-1T2.mp4
110,preamble,2,1,1,0.988465428352356,215,1,7-1T2.mp4
119,preamble,2,0,0,0.0,5,1,7-1T2.mp4
120,preamble,2,1,1,0.9918171763420105,235,1,7-1T2.mp4
130,preamble,2,1,1,1.0048744678497314,240,1,7-1T2.mp4
140,payload,2,1,1,0.9997012615203857,240,1,7-1T2.mp4
150,preamble,3,0,1,0.9761142730712891,240,0,7-1T2.mp4
160,preamble,3,0,0,0.0018668018747121096,240,1,7-1T2.mp4
170,preamble,3,0,0,0.0015852702781558037,240,1,7-1T2.mp4
180,preamble,3,0,0,0.01462110597640276,240,1,7-1T2.mp4
190,payload,3,1,1,0.9413353204727173,240,1,7-1T2.mp4
200,preamble,4,1,0,0.0016467389650642872,240,0,7-1T2.mp4
210,preamble,4,1,0,0.00021212510182522237,240,0,7-1T2.mp4
220,preamble,4,1,0,0.0002020148967858404,240,0,7-1T2.mp4
230,payload,4,1,0,0.00014554287190549076,240,0,7-1T2.mp4
240,preamble,5,0,1,0.9895020723342896,240,0,7-1T2.mp4
250,preamble,5,0,1,0.98410964012146,240,0,7-1T2.mp4
260,preamble,5,0,1,0.9940676689147949,240,0,7-1T2.mp4
270,payload,5,1,1,1.0028644800186157,240,1,7-1T2.mp4
280,preamble,6,1,1,1.001657247543335,240,1,7-1T2.mp4
290,preamble,6,1,1,0.9865313172340393,240,1,7-1T2.mp4
300,preamble,6,1,1,0.9704241752624512,240,1,7-1T2.mp4
310,payload,6,1,1,0.9941259622573853,240,1,7-1T2.mp4
320,payload,6,0,1,0.9876279830932617,240,0,7-1T2.mp4
330,preamble,7,0,0,0.0012298587244004011,240,1,7-1T2.mp4
340,preamble,7,0,0,0.0013142689131200314,240,1,7-1T2.mp4
350,preamble,7,0,0,0.0010117420461028814,240,1,7-1T2.mp4
360,payload,7,0,1,0.9887658357620239,240,0,7-1T2.mp4
