video,source_path,codec_name,metadata_width,metadata_height,avg_fps,duration_s,metadata_frames,sampled_frames,packet_bits,packet_symbols,match_status,mean_pattern_correlation,min_pattern_correlation,mean_symbol_px,aggregate_symbols_scored,aggregate_symbol_errors,aggregate_symbol_match_rate,reverse_scan_frames,forward_scan_frames,mean_saturation_pct,mean_bright_pct,diagnostic_plot,sample_frame_dir,packet_source
7-14test1pixel.mp4,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\captures\3.2\7aVSevk4\7-14test1pixel.mp4,h264,1920,1080,30.00886489422025,5.565,167,11,101010101010101011110000101001010011110001011010,48,packet_match_candidate,0.800941526889801,0.770612359046936,26.409090042114258,386,12,0.9689119170984456,11,0,19.83601188659668,52.36701583862305,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\plots\3.2\s32_pixel7a_packet_match_7_14_100000_7-14test1pixel_diagnostic.png,,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\pru1_pwm_CFK_continuous_1000Hz\main.c
7-14test2pixel.mp4,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\captures\3.2\7aVSevk4\7-14test2pixel.mp4,h264,1920,1080,30.00879238503001,5.2318,157,10,101010101010101011110000101001010011110001011010,48,packet_match_candidate,0.806876003742218,0.752638578414917,26.0,355,17,0.952112676056338,10,0,18.460947036743164,53.34660720825195,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\plots\3.2\s32_pixel7a_packet_match_7_14_100000_7-14test2pixel_diagnostic.png,,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\pru1_pwm_CFK_continuous_1000Hz\main.c
