video,source_path,codec_name,metadata_width,metadata_height,avg_fps,duration_s,metadata_frames,sampled_frames,packet_bits,packet_symbols,match_status,mean_pattern_correlation,min_pattern_correlation,mean_symbol_px,aggregate_symbols_scored,aggregate_symbol_errors,aggregate_symbol_match_rate,reverse_scan_frames,forward_scan_frames,mean_saturation_pct,mean_bright_pct,diagnostic_plot,sample_frame_dir,packet_source
7-15pixeltest5.mp4,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\captures\3.2\7aVSevk4\7-15pixeltest5.mp4,h264,1920,1080,29.83578617296566,5.6978,170,11,101010101010101011110000101001010011110001011010,48,weak_match_review,0.552333414554596,0.3817577362060547,64.54545593261719,151,19,0.8741721854304636,6,5,9.560219764709473,42.66656494140625,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\plots\3.2\s32_7_15_pixeltest5_packet_match_200kcycles_repeat_7-15pixeltest5_diagnostic.png,,C:\Users\rabis\OneDrive\Documents\School\LAB aka 195\Event-Driven-Camera-VLC\pru1_pwm_CFK_continuous_1000Hz\main.c
