frequency_hz,n_trials,mar_mean,mar_std,ber_mean,ber_std,total_messages,correct_messages,pooled_mar,total_bits,bit_errors,pooled_ber
500.0,2,0.0,0.0,0.40968122786304606,0.010232192050373873,204,0,0.0,2244,920,0.40998217468805703
1000.0,2,0.0,0.0,0.47857791063897936,0.0002562323173010139,261,0,0.0,2871,1374,0.4785788923719958
1500.0,2,0.0,0.0,0.4636363636363636,0.0006993006993006867,260,0,0.0,2860,1326,0.4636363636363636
2000.0,2,0.0,0.0,0.48091603053435117,0.0006939625260235782,262,0,0.0,2882,1386,0.48091603053435117
2500.0,2,0.0,0.0,0.4882026370575989,0.0010409437890353812,262,0,0.0,2882,1407,0.48820263705759886
3000.0,2,0.0,0.0,0.48275503122831365,0.0009368494101318625,261,0,0.0,2871,1386,0.4827586206896552
