frequency_hz,n_trials,decode_modes,decode_rules,reliability_labels,mar_mean,mar_std,ber_mean,ber_std,total_messages,correct_messages,pooled_mar,total_bits,bit_errors,pooled_ber
500.0,2,activity,activity,standard_analysis,0.0,0.0,0.4360795454545454,0.001420454545454558,256,0,0.0,2816,1228,0.43607954545454547
1000.0,2,activity,activity,standard_analysis,0.0390625,0.0,0.4932528409090909,0.00390625,256,10,0.0390625,2816,1389,0.4932528409090909
1500.0,2,activity,activity,standard_analysis,0.25390625,0.01953125,0.24396306818181818,0.008167613636363633,256,65,0.25390625,2816,687,0.24396306818181818
2000.0,2,activity,activity,standard_analysis,0.2734375,0.0234375,0.2549715909090909,0.00994318181818181,256,70,0.2734375,2816,718,0.2549715909090909
2500.0,2,activity,activity,standard_analysis,0.1171875,0.0703125,0.3654119318181818,0.09978693181818182,256,30,0.1171875,2816,1029,0.3654119318181818
3000.0,2,activity,activity,standard_analysis,0.03515625,0.00390625,0.47940340909090906,0.0035511363636363813,256,9,0.03515625,2816,1350,0.4794034090909091
