frequency_hz,n_trials,decode_modes,decode_rules,reliability_labels,mar_mean,mar_std,ber_mean,ber_std,total_messages,correct_messages,pooled_mar,total_bits,bit_errors,pooled_ber
500.0,2,transition,hybrid_locked_transition,locked_hybrid_band,0.078125,0.0,0.45454545454545453,0.0021306818181818232,256,20,0.078125,2816,1280,0.45454545454545453
1000.0,2,transition,hybrid_locked_transition,locked_hybrid_band,0.3515625,0.0234375,0.32528409090909094,0.0007102272727272652,256,90,0.3515625,2816,916,0.3252840909090909
1500.0,2,activity,hybrid_locked_activity_15us,locked_hybrid_band,0.26171875,0.00390625,0.24360795454545453,0.005681818181818191,256,67,0.26171875,2816,686,0.24360795454545456
2000.0,2,activity,hybrid_locked_activity_15us,locked_hybrid_band,0.26171875,0.01953125,0.2546164772727273,0.010298295454545442,256,67,0.26171875,2816,717,0.2546164772727273
2500.0,2,activity,hybrid_locked_activity_15us,locked_hybrid_band,0.125,0.078125,0.36683238636363635,0.10262784090909091,256,32,0.125,2816,1033,0.36683238636363635
3000.0,2,activity,hybrid_locked_activity_15us,unreliable_high_frequency,0.02734375,0.00390625,0.4889914772727273,0.004616477272727265,256,7,0.02734375,2816,1377,0.4889914772727273
