frequency_hz,n_trials,mar_mean,mar_std,ber_mean,ber_std,total_messages,correct_messages,pooled_mar,total_bits,bit_errors,pooled_ber
500.0,2,0.0,0.0,0.4396306818181818,0.0014204545454545303,256,0,0.0,2816,1238,0.4396306818181818
1000.0,2,0.015625,0.0,0.3938210227272727,0.1111505681818182,256,4,0.015625,2816,1109,0.3938210227272727
1500.0,2,0.2578125,0.015625,0.24751420454545453,0.009588068181818177,256,66,0.2578125,2816,697,0.24751420454545456
2000.0,2,0.30859375,0.03515625,0.24183238636363635,0.015269886363636354,256,79,0.30859375,2816,681,0.24183238636363635
2500.0,2,0.125,0.09375,0.38565340909090906,0.0916193181818182,256,32,0.125,2816,1086,0.3856534090909091
3000.0,2,0.02734375,0.00390625,0.49325284090909094,0.006747159090909088,256,7,0.02734375,2816,1389,0.4932528409090909
