frequency_hz,n_trials,decode_modes,decode_rules,reliability_labels,mar_mean,mar_std,ber_mean,ber_std,total_messages,correct_messages,pooled_mar,total_bits,bit_errors,pooled_ber
500.0,2,transition,transition,standard_analysis,0.08203125,0.00390625,0.4822443181818182,0.0042613636363636465,256,21,0.08203125,2816,1358,0.4822443181818182
1000.0,2,transition,transition,standard_analysis,0.31640625,0.01171875,0.3618607954545454,0.008877840909090912,256,81,0.31640625,2816,1019,0.36186079545454547
1500.0,2,transition,transition,standard_analysis,0.08984375,0.01171875,0.44034090909090906,0.014204545454545442,256,23,0.08984375,2816,1240,0.4403409090909091
2000.0,2,transition,transition,standard_analysis,0.0546875,0.0234375,0.49005681818181823,0.011363636363636381,256,14,0.0546875,2816,1380,0.4900568181818182
2500.0,2,transition,transition,standard_analysis,0.01953125,0.00390625,0.48792613636363635,0.004971590909090912,256,5,0.01953125,2816,1374,0.48792613636363635
3000.0,2,transition,transition,standard_analysis,0.01953125,0.00390625,0.48792613636363635,0.0042613636363636465,256,5,0.01953125,2816,1374,0.48792613636363635
