frequency_hz,n_trials,mar_mean,mar_std,ber_mean,ber_std,total_messages,correct_messages,pooled_mar,total_bits,bit_errors,pooled_ber
500.0,2,0.0,0.0,0.4406960227272727,0.0010653409090909116,256,0,0.0,2816,1241,0.4406960227272727
1000.0,2,0.01953125,0.00390625,0.3856534090909091,0.12357954545454547,256,5,0.01953125,2816,1086,0.3856534090909091
1500.0,2,0.2421875,0.0234375,0.24964488636363635,0.012428977272727279,256,62,0.2421875,2816,703,0.24964488636363635
2000.0,2,0.296875,0.0078125,0.24573863636363635,0.000710227272727279,256,76,0.296875,2816,692,0.24573863636363635
2500.0,2,0.1171875,0.0859375,0.3522727272727273,0.12286931818181819,256,30,0.1171875,2816,992,0.3522727272727273
3000.0,2,0.0234375,0.0,0.49502840909090906,0.008522727272727265,256,6,0.0234375,2816,1394,0.4950284090909091
