frequency_hz,n_trials,decode_modes,decode_rules,reliability_labels,mar_mean,mar_std,ber_mean,ber_std,total_messages,correct_messages,pooled_mar,total_bits,bit_errors,pooled_ber
300.0,3,synced_transition,synced_transition,standard_analysis,0.7892156862745098,0.03668291555660728,0.1087344028520499,0.031149700743852572,204,161,0.7892156862745098,2244,244,0.10873440285204991
