frequency_hz,n_trials,decode_modes,decode_rules,reliability_labels,mar_mean,mar_std,ber_mean,ber_std,total_messages,correct_messages,pooled_mar,total_bits,bit_errors,pooled_ber
1000.0,1,transition,hybrid_locked_transition,locked_hybrid_band,0.1015625,0.0,0.3934659090909091,0.0,128,13,0.1015625,1408,554,0.3934659090909091
