trial,raw_file,frequency_hz,message_index,decoded_bits,truth_bits,correct
lux116T1,lux116T1.raw,300.0,0,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,1,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,2,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,3,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,4,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,5,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,6,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,7,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,8,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,9,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,10,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,11,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,12,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,13,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,14,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,15,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,16,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,17,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,18,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,19,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,20,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,21,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,22,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,23,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,24,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,25,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,26,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,27,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,28,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,29,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,30,10010110010,10110010110,0
lux116T1,lux116T1.raw,300.0,31,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,32,10000010010,10110010110,0
lux116T1,lux116T1.raw,300.0,33,10000010010,10110010110,0
lux116T1,lux116T1.raw,300.0,34,10000010010,10110010110,0
lux116T1,lux116T1.raw,300.0,35,10000010010,10110010110,0
lux116T1,lux116T1.raw,300.0,36,10000010010,10110010110,0
lux116T1,lux116T1.raw,300.0,37,10000010010,10110010110,0
lux116T1,lux116T1.raw,300.0,38,10000010010,10110010110,0
lux116T1,lux116T1.raw,300.0,39,10000010010,10110010110,0
lux116T1,lux116T1.raw,300.0,40,10000010010,10110010110,0
lux116T1,lux116T1.raw,300.0,41,10000010010,10110010110,0
lux116T1,lux116T1.raw,300.0,42,10000010010,10110010110,0
lux116T1,lux116T1.raw,300.0,43,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,44,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,45,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,46,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,47,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,48,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,49,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,50,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,51,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,52,10010010010,10110010110,0
lux116T1,lux116T1.raw,300.0,53,10011010010,10110010110,0
lux116T1,lux116T1.raw,300.0,54,10011010010,10110010110,0
lux116T1,lux116T1.raw,300.0,55,10011010010,10110010110,0
lux116T1,lux116T1.raw,300.0,56,10011010010,10110010110,0
lux116T1,lux116T1.raw,300.0,57,10001010010,10110010110,0
lux116T1,lux116T1.raw,300.0,58,10001010010,10110010110,0
lux116T1,lux116T1.raw,300.0,59,10001010010,10110010110,0
lux116T1,lux116T1.raw,300.0,60,10001010010,10110010110,0
lux116T1,lux116T1.raw,300.0,61,10001010010,10110010110,0
lux116T1,lux116T1.raw,300.0,62,10001010010,10110010110,0
lux116T1,lux116T1.raw,300.0,63,10001010010,10110010110,0
