trial,raw_file,frequency_hz,message_index,decoded_bits,truth_bits,correct
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,0,10100001100,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,1,01100001100,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,2,01100000011,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,3,10011111111,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,4,11111111111,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,5,10000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,6,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,7,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,8,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,9,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,10,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,11,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,12,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,13,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,14,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,15,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,16,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,17,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,18,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,19,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,20,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,21,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,22,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,23,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,24,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,25,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,26,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,27,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,28,00000000000,10110010110,0
s31_replication_redo_1000Hz_t1.raw,s31_replication_redo_1000Hz_t1.raw.raw,1000.0,29,00000000000,10110010110,0
