trial,raw_file,frequency_hz,message_index,decoded_bits,truth_bits,correct
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,28,10110101010,10110010110,0
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,29,10110101010,10110010110,0
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,30,10110101010,10110010110,0
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,31,10111101010,10110010110,0
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,32,10111101010,10110010110,0
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,33,10101101010,10110010110,0
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,34,10101111010,10110010110,0
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,35,10101111010,10110010110,0
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,36,00101011010,10110010110,0
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,37,01001011110,10110010110,0
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,38,10010010110,10110010110,0
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,39,00100100110,10110010110,0
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,40,01001001000,10110010110,0
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,41,01010010011,10110010110,0
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,42,01010100100,10110010110,0
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,43,01010101001,10110010110,0
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,44,01010101010,10110010110,0
s31_synced_replication_50cm_300Hz_t1,s31_synced_replication_50cm_300Hz_t1.raw,300.0,0,10100100010,10110010110,0
s31_synced_replication_50cm_300Hz_t1,s31_synced_replication_50cm_300Hz_t1.raw,300.0,1,10101000000,10110010110,0
s31_synced_replication_50cm_300Hz_t1,s31_synced_replication_50cm_300Hz_t1.raw,300.0,2,10101011000,10110010110,0
s31_synced_replication_50cm_300Hz_t1,s31_synced_replication_50cm_300Hz_t1.raw,300.0,3,10101011110,10110010110,0
s31_synced_replication_50cm_300Hz_t1,s31_synced_replication_50cm_300Hz_t1.raw,300.0,4,10101010110,10110010110,0
s31_synced_replication_50cm_300Hz_t1,s31_synced_replication_50cm_300Hz_t1.raw,300.0,5,10101010111,10110010110,0
s31_synced_replication_50cm_300Hz_t1,s31_synced_replication_50cm_300Hz_t1.raw,300.0,6,00101010111,10110010110,0
s31_synced_replication_50cm_300Hz_t1,s31_synced_replication_50cm_300Hz_t1.raw,300.0,7,00101010101,10110010110,0
s31_synced_replication_50cm_300Hz_t1,s31_synced_replication_50cm_300Hz_t1.raw,300.0,8,10101010101,10110010110,0
