frequency_hz,n_trials,mar_mean,mar_std,ber_mean,ber_std,total_messages,correct_messages,pooled_mar,total_bits,bit_errors,pooled_ber
500.0,2,0.0,0.0,0.4389204545454546,0.0007102272727272652,256,0,0.0,2816,1236,0.43892045454545453
1000.0,2,0.01953125,0.00390625,0.5028409090909092,0.0021306818181818232,256,5,0.01953125,2816,1416,0.5028409090909091
1500.0,2,0.2578125,0.0,0.24396306818181818,0.005326704545454544,256,66,0.2578125,2816,687,0.24396306818181818
2000.0,2,0.3125,0.0390625,0.24680397727272727,0.02379261363636362,256,80,0.3125,2816,695,0.24680397727272727
2500.0,2,0.12109375,0.08984375,0.3575994318181818,0.11541193181818182,256,31,0.12109375,2816,1007,0.3575994318181818
3000.0,2,0.02734375,0.00390625,0.49609375,0.0010653409090908839,256,7,0.02734375,2816,1397,0.49609375
