frequency_hz,n_trials,decode_modes,decode_rules,reliability_labels,mar_mean,mar_std,ber_mean,ber_std,total_messages,correct_messages,pooled_mar,total_bits,bit_errors,pooled_ber
500.0,2,activity,activity,standard_analysis,0.0,0.0,0.4353693181818182,0.0014204545454545303,256,0,0.0,2816,1226,0.4353693181818182
1000.0,2,activity,activity,standard_analysis,0.03515625,0.00390625,0.49644886363636365,0.0,256,9,0.03515625,2816,1398,0.49644886363636365
1500.0,2,activity,activity,standard_analysis,0.25,0.0,0.2627840909090909,0.022017045454545456,256,64,0.25,2816,740,0.2627840909090909
2000.0,2,activity,activity,standard_analysis,0.2578125,0.0078125,0.2578125,0.007102272727272707,256,66,0.2578125,2816,726,0.2578125
2500.0,2,activity,activity,standard_analysis,0.11328125,0.07421875,0.3600852272727273,0.10582386363636362,256,29,0.11328125,2816,1014,0.3600852272727273
3000.0,2,activity,activity,standard_analysis,0.03125,0.0,0.48934659090909094,0.010653409090909088,256,8,0.03125,2816,1378,0.4893465909090909
