trial,raw_file,frequency_hz,message_index,decoded_bits,truth_bits,correct
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,0,10110010110,10110010110,1
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,1,10110010110,10110010110,1
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,2,10110010110,10110010110,1
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,3,10110010110,10110010110,1
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,4,10110010110,10110010110,1
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,5,10110010110,10110010110,1
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,6,10110010110,10110010110,1
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,7,10110010110,10110010110,1
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,8,10110010110,10110010110,1
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,9,10110010110,10110010110,1
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,10,10110010110,10110010110,1
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,11,10110010110,10110010110,1
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,12,10110010110,10110010110,1
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,13,10110010110,10110010110,1
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,14,01000011000,10110010110,0
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,15,00000000000,10110010110,0
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,16,00000000000,10110010110,0
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,17,00000000000,10110010110,0
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,18,00000000000,10110010110,0
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,19,00000000000,10110010110,0
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,20,00000000000,10110010110,0
s31_synced_replication_50cm_100Hz_t1,s31_synced_replication_50cm_100Hz_t1.raw,100.0,21,00000000000,10110010110,0
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,0,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,1,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,2,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,3,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,4,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,5,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,6,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,7,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,8,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,9,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,10,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,11,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,12,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,13,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,14,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,15,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,16,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,17,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,18,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,19,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,20,10110010110,10110010110,1
s31_synced_replication_50cm_200Hz_t1,s31_synced_replication_50cm_200Hz_t1.raw,200.0,21,10110010110,10110010110,1
