frequency_hz,n_trials,mar_mean,mar_std,ber_mean,ber_std,total_messages,correct_messages,pooled_mar,total_bits,bit_errors,pooled_ber
500.0,2,0.08203125,0.00390625,0.4822443181818182,0.0042613636363636465,256,21,0.08203125,2816,1358,0.4822443181818182
1000.0,2,0.31640625,0.01171875,0.3618607954545454,0.008877840909090912,256,81,0.31640625,2816,1019,0.36186079545454547
1500.0,2,0.05859375,0.00390625,0.4676846590909091,0.01953125,256,15,0.05859375,2816,1317,0.4676846590909091
2000.0,2,0.00390625,0.00390625,0.47265625,0.020241477272727293,256,1,0.00390625,2816,1331,0.47265625
2500.0,2,0.0078125,0.0,0.48792613636363635,0.0021306818181818232,256,2,0.0078125,2816,1374,0.48792613636363635
3000.0,2,0.01171875,0.00390625,0.47798295454545453,0.0042613636363636465,256,3,0.01171875,2816,1346,0.47798295454545453
